Fecha,Blue-Compra,Blue-Venta,MEP,CCL
2018-04-23,20.17,20.57,,20.24
2018-04-24,20.19,20.59,,20.26
2018-04-25,20.16,20.56,,20.23
2018-04-26,20.45,20.85,,20.22
2018-04-27,20.6,21.0,,20.83
2018-05-02,21.1,21.5,,20.66
2018-05-03,23.1,23.5,,21.29
2018-05-04,21.8,22.2,,22.75
2018-05-07,21.9,22.5,,22.03
2018-05-08,22.4,23.0,,22.38
2018-05-09,22.9,23.5,,22.38
2018-05-10,22.95,23.55,,22.68
2018-05-11,23.65,24.25,,22.6
2018-05-14,25.8,26.8,,24.13
2018-05-15,24.0,24.8,,25.73
2018-05-16,24.2,25.0,,24.8
2018-05-17,24.6,25.2,,24.91
2018-05-18,24.6,25.4,,24.91
2018-05-21,24.4,25.4,,24.91
2018-05-22,24.4,25.4,,24.49
2018-05-23,24.49,25.49,,24.32
2018-05-24,24.8,25.75,,24.42
2018-05-28,25.05,25.85,,
2018-05-29,25.05,25.85,,24.74
2018-05-30,25.1,25.9,,24.93
2018-05-31,25.17,25.97,,24.96
2018-06-01,25.2,26.0,,25.02
2018-06-04,25.2,26.0,,25.17
2018-06-05,25.1,25.9,,24.99
2018-06-06,24.75,25.55,,25.12
2018-06-07,24.85,25.65,,25.05
2018-06-08,25.2,26.2,,25.03
2018-06-11,25.5,26.3,,25.49
2018-06-12,25.7,26.7,,26.05
2018-06-13,26.0,27.0,,26.7
2018-06-14,27.2,28.7,,26.27
2018-06-15,27.7,28.7,,28.18
2018-06-18,27.5,28.5,,28.51
2018-06-19,27.5,28.5,,27.6
2018-06-21,27.5,28.5,,28.23
2018-06-22,27.1,28.1,,28.07
2018-06-25,27.3,28.3,,27.36
2018-06-26,27.3,28.3,,27.19
2018-06-27,27.3,28.3,,27.29
2018-06-28,27.5,28.5,,27.29
2018-06-29,28.4,29.4,,28.23
2018-07-02,28.3,29.3,,28.64
2018-07-03,28.0,29.0,,28.67
2018-07-04,27.97,28.95,,
2018-07-05,27.9,28.9,,27.98
2018-07-06,27.9,28.9,,28.27
2018-07-10,27.5,28.5,,28.05
2018-07-11,27.5,28.5,,27.29
2018-07-12,27.4,28.4,,27.43
2018-07-13,27.68,28.68,,27.28
2018-07-16,27.85,28.85,,27.28
2018-07-17,27.8,28.8,,27.31
2018-07-18,27.65,28.65,,27.62
2018-07-19,27.65,28.65,,27.72
2018-07-20,27.9,28.9,,27.74
2018-07-23,27.8,28.8,,27.69
2018-07-24,27.7,28.7,,27.73
2018-07-25,27.7,28.7,,27.48
2018-07-26,27.7,28.7,,27.4
2018-07-27,27.7,28.7,,27.47
2018-07-30,27.65,28.65,,27.37
2018-07-31,27.45,28.45,,27.33
2018-08-01,27.45,28.45,,27.45
2018-08-02,27.4,28.4,,27.64
2018-08-03,27.35,28.35,,27.43
2018-08-06,27.3,28.3,,27.3
2018-08-07,27.3,28.3,,27.31
2018-08-08,27.3,28.3,,27.28
2018-08-09,27.5,28.5,,27.65
2018-08-10,28.5,29.5,,28.1
2018-08-13,29.5,30.5,,29.55
2018-08-14,29.5,30.5,,30.21
2018-08-15,29.5,30.5,,29.9
2018-08-16,29.1,30.1,,30.33
2018-08-17,29.2,30.2,,30.03
2018-08-21,29.5,30.5,,30.05
2018-08-22,29.8,30.8,,30.06
2018-08-23,29.95,30.95,,30.32
2018-08-24,30.35,31.35,,30.56
2018-08-27,31.2,32.2,,30.94
2018-08-28,32.0,33.0,,31.17
2018-08-29,34.0,35.0,,31.81
2018-08-30,38.5,40.0,,33.76
2018-08-31,36.0,38.0,,39.5
2018-09-03,36.7,38.7,,
2018-09-04,38.0,40.0,,37.87
2018-09-05,37.2,39.2,,39.19
2018-09-06,36.6,38.6,,37.72
2018-09-07,36.5,37.5,,37.72
2018-09-10,35.7,37.7,,37.19
2018-09-11,36.5,38.25,,37.6
2018-09-12,37.0,38.5,,38.19
2018-09-13,38.0,39.5,,38.64
2018-09-14,38.0,40.0,,39.91
2018-09-17,38.35,40.35,,40.07
2018-09-18,38.0,39.75,,39.8
2018-09-19,38.0,39.5,,40.14
2018-09-20,37.5,39.0,,39.5
2018-09-21,36.75,38.25,,38.17
2018-09-24,36.75,38.25,,37.31
2018-09-25,38.5,40.0,,37.48
2018-09-26,37.75,39.25,,38.38
2018-09-27,39.0,40.5,,38.48
2018-09-28,39.3,41.3,,39.77
2018-10-01,38.0,40.0,,41.41
2018-10-02,36.5,38.5,,39.53
2018-10-03,37.0,39.0,,38.15
2018-10-04,36.8,38.8,,37.73
2018-10-05,36.5,38.5,,
2018-10-08,36.0,38.0,,37.82
2018-10-09,36.0,38.0,,37.42
2018-10-10,36.0,38.0,,37.08
2018-10-11,36.0,38.0,,37.51
2018-10-12,35.8,37.8,,36.87
2018-10-16,35.7,37.8,,37.14
2018-10-17,35.7,37.7,,36.2
2018-10-18,35.75,37.75,,36.31
2018-10-19,35.75,37.75,,36.83
2018-10-22,35.25,37.25,,36.62
2018-10-23,35.3,37.3,,36.68
2018-10-24,35.2,37.2,,36.9
2018-10-25,35.2,37.2,,37.35
2018-10-26,35.25,37.25,,36.91
2018-10-29,35.0,37.0,,36.81
2018-10-30,35.0,37.0,,37.08
2018-10-31,34.5,36.5,,36.68
2018-11-01,34.25,36.25,,35.85
2018-11-02,34.25,36.25,,35.94
2018-11-05,33.6,35.6,,35.57
2018-11-06,,,,35.72
2018-11-07,33.5,35.5,,35.72
2018-11-08,33.5,35.5,,35.75
2018-11-09,33.5,35.5,,35.71
2018-11-12,33.25,35.25,,35.6
2018-11-13,34.0,36.0,,35.44
2018-11-14,34.0,36.0,,35.44
2018-11-15,34.09,36.09,,36.08
2018-11-16,34.06,36.06,,36.08
2018-11-20,34.26,36.26,,36.01
2018-11-21,34.3,36.3,,36.23
2018-11-22,34.5,36.5,,
2018-11-23,35.5,37.5,,36.23
2018-11-26,37.0,39.0,,37.81
2018-11-27,36.5,38.5,,38.72
2018-11-28,36.0,38.0,,38.59
2018-11-29,36.0,38.0,,38.58
2018-12-03,35.0,37.0,,37.69
2018-12-04,35.0,37.0,,36.61
2018-12-05,35.0,37.0,,
2018-12-06,35.5,37.5,,37.4
2018-12-07,35.5,37.5,,38.03
2018-12-10,35.5,37.5,,37.64
2018-12-11,35.5,37.5,,37.65
2018-12-12,35.5,37.5,,37.65
2018-12-13,35.65,37.65,,37.59
2018-12-14,35.65,37.65,,37.84
2018-12-17,36.5,38.5,,38.57
2018-12-18,36.5,38.5,,38.57
2018-12-19,37.0,39.0,,38.49
2018-12-20,37.0,39.0,,38.61
2018-12-21,37.0,39.0,,38.59
2018-12-26,37.75,39.75,,38.1
2018-12-27,38.0,40.0,,38.46
2018-12-28,38.5,40.5,,38.54
2019-01-02,38.5,40.5,,37.81
2019-01-03,38.25,40.25,,37.81
2019-01-04,38.0,40.0,,37.61
2019-01-07,37.5,39.5,,37.47
2019-01-08,37.25,39.25,,37.5
2019-01-09,37.75,39.75,,37.51
2019-01-10,37.25,39.25,,37.46
2019-01-11,37.25,39.25,,37.24
2019-01-14,37.25,39.0,,37.09
2019-01-15,37.25,39.25,,36.89
2019-01-16,37.25,39.25,,37.09
2019-01-17,37.0,39.0,,37.62
2019-01-18,37.0,39.0,,37.9
2019-01-21,36.75,38.75,,
2019-01-22,36.75,38.75,,37.78
2019-01-23,37.0,39.0,,37.63
2019-01-24,36.5,38.5,,37.63
2019-01-25,36.25,38.25,,37.48
2019-01-28,36.25,38.25,,37.01
2019-01-29,36.5,38.5,,37.08
2019-01-30,36.25,38.25,,37.5
2019-01-31,35.5,37.5,,37.41
2019-02-01,35.75,37.75,,37.45
2019-02-04,35.5,37.5,,37.31
2019-02-05,35.3,37.3,,37.13
2019-02-06,35.25,37.25,,37.15
2019-02-07,36.75,37.75,,37.48
2019-02-08,36.5,37.5,,37.76
2019-02-11,37.0,38.0,,37.85
2019-02-12,37.0,38.0,,38.05
2019-02-13,37.25,38.25,,38.02
2019-02-14,37.5,38.5,,38.23
2019-02-15,37.75,38.75,,38.35
2019-02-18,37.75,38.75,,
2019-02-19,38.0,39.0,,39.32
2019-02-20,38.75,39.75,,39.96
2019-02-21,38.25,39.25,,39.96
2019-02-22,38.75,38.75,,39.76
2019-02-25,36.75,38.75,,39.34
2019-02-26,37.25,39.25,,39.19
2019-02-27,38.0,39.0,,39.09
2019-02-28,38.0,39.0,,39.04
2019-03-01,37.0,39.0,,39.35
2019-03-06,38.5,40.5,,40.31
2019-03-07,41.5,42.5,,40.76
2019-03-08,40.0,41.0,,42.8
2019-03-11,40.0,41.0,,41.43
2019-03-12,40.25,41.25,,41.32
2019-03-13,40.5,41.5,,41.39
2019-03-14,40.0,41.0,,41.27
2019-03-15,39.0,41.0,,40.8
2019-03-18,40.0,41.0,,40.13
2019-03-19,40.25,41.25,,40.02
2019-03-20,40.25,41.25,,40.31
2019-03-21,39.25,41.25,,40.74
2019-03-22,39.75,41.75,,40.96
2019-03-25,40.9,41.9,,42.07
2019-03-26,41.55,42.55,,42.04
2019-03-27,43.0,44.0,,42.58
2019-03-28,41.8,43.8,,43.92
2019-03-29,42.65,43.65,,43.67
2019-04-01,42.5,43.5,,43.53
2019-04-03,42.5,43.5,,43.27
2019-04-04,42.65,43.65,,42.71
2019-04-05,43.0,44.0,,43.4
2019-04-08,43.0,44.0,,43.49
2019-04-09,43.0,44.0,,43.49
2019-04-10,43.0,44.0,,43.41
2019-04-11,43.0,44.0,,43.05
2019-04-12,42.65,43.65,,42.97
2019-04-15,42.5,43.5,,42.26
2019-04-16,42.8,43.8,,41.77
2019-04-17,41.4,43.45,,43.06
2019-04-22,43.35,44.35,,42.36
2019-04-23,43.15,44.15,,42.68
2019-04-24,43.5,44.5,,42.43
2019-04-25,45.0,46.0,,44.54
2019-04-26,45.1,46.1,,45.1
2019-04-29,44.07,45.07,,46.46
2019-04-30,45.0,46.0,,46.46
2019-05-02,45.25,46.25,,44.38
2019-05-03,44.55,45.75,,44.99
2019-05-06,45.5,46.5,,44.66
2019-05-07,45.0,46.0,,44.93
2019-05-08,45.0,46.0,,45.43
2019-05-09,45.0,46.0,,45.42
2019-05-10,44.5,46.0,,45.24
2019-05-13,44.5,46.0,,45.07
2019-05-14,44.5,46.0,,45.36
2019-05-15,44.5,46.0,,45.85
2019-05-16,44.5,46.0,,44.97
2019-05-17,44.6,46.1,,45.12
2019-05-20,44.85,46.35,,45.31
2019-05-21,44.75,46.25,,45.4
2019-05-22,44.6,46.1,,44.92
2019-05-23,44.7,46.2,,44.92
2019-05-24,44.65,46.15,,45.31
2019-05-27,44.65,46.15,,
2019-05-28,44.7,46.2,,45.16
2019-05-29,44.7,46.2,,44.88
2019-05-30,44.4,45.9,,44.78
2019-05-31,44.5,46.0,,44.86
2019-06-03,44.6,46.1,,44.84
2019-06-04,44.5,46.0,,44.87
2019-06-05,44.1,45.6,,44.49
2019-06-06,44.15,45.65,,44.74
2019-06-07,44.2,45.7,,44.95
2019-06-10,44.0,45.5,,44.96
2019-06-11,44.0,45.5,,44.78
2019-06-12,43.8,45.3,,44.1
2019-06-13,43.8,45.3,,42.93
2019-06-14,43.7,45.2,,43.56
2019-06-18,43.65,45.15,,44.26
2019-06-19,43.4,44.9,,43.72
2019-06-21,43.0,44.5,,43.5
2019-06-24,42.94,44.44,,43.02
2019-06-25,42.6,44.1,,42.68
2019-06-26,42.7,44.2,,42.6
2019-06-27,42.7,44.2,,42.74
2019-06-28,42.3,43.8,,43.07
2019-07-01,41.95,43.45,,43.05
2019-07-02,42.0,43.5,,42.46
2019-07-03,41.55,43.05,,42.25
2019-07-04,41.4,42.9,,
2019-07-05,41.4,42.9,,42.29
2019-07-10,41.3,42.8,,42.21
2019-07-11,41.7,43.2,,41.95
2019-07-12,41.75,43.25,,41.92
2019-07-15,42.25,43.75,,41.94
2019-07-16,42.95,44.45,,42.44
2019-07-17,42.7,44.2,,42.82
2019-07-18,42.45,43.95,,42.64
2019-07-19,42.45,43.95,,42.62
2019-07-22,42.55,44.05,,42.62
2019-07-23,42.75,44.25,,42.47
2019-07-24,43.1,44.6,,42.98
2019-07-25,43.45,44.95,,43.41
2019-07-26,43.45,44.95,,43.79
2019-07-29,43.65,45.15,,43.51
2019-07-30,43.65,45.15,,43.88
2019-07-31,43.7,45.2,,44.04
2019-08-01,43.93,45.43,,44.78
2019-08-02,44.4,45.9,,44.78
2019-08-05,45.1,46.6,,45.04
2019-08-06,44.9,46.4,,45.75
2019-08-07,45.0,46.5,,45.78
2019-08-08,45.22,46.72,,45.66
2019-08-09,45.4,46.9,,45.51
2019-08-12,53.0,57.0,,46.19
2019-08-13,53.0,57.0,,55.39
2019-08-14,58.5,62.0,,57.5
2019-08-15,55.0,59.0,,60.95
2019-08-16,55.0,59.0,,58.15
2019-08-20,53.0,58.0,,56.87
2019-08-21,54.5,58.5,,56.23
2019-08-22,54.0,58.0,,55.56
2019-08-23,54.0,58.0,,55.32
2019-08-26,54.5,57.5,,55.56
2019-08-27,56.0,59.0,,55.94
2019-08-28,59.5,60.5,,57.15
2019-08-29,57.75,60.75,,60.87
2019-08-30,60.0,63.0,,59.68
2019-09-02,59.5,63.5,,65.22
2019-09-03,57.0,61.0,,61.87
2019-09-04,54.0,59.0,,62.06
2019-09-05,54.0,59.0,,61.8
2019-09-06,55.0,59.0,,61.96
2019-09-09,55.0,59.0,,64.74
2019-09-10,54.5,58.75,,64.06
2019-09-11,55.0,59.0,,66.24
2019-09-12,55.0,60.0,,67.62
2019-09-13,57.5,61.5,,68.78
2019-09-16,58.5,61.5,,71.23
2019-09-17,59.0,62.0,,69.03
2019-09-18,59.75,62.75,,68.65
2019-09-19,60.0,63.0,,69.4
2019-09-20,58.75,62.75,,68.87
2019-09-23,59.25,62.25,,68.29
2019-09-24,58.75,61.75,,67.45
2019-09-25,58.75,61.75,,65.93
2019-09-26,59.0,62.0,,63.76
2019-09-27,58.5,61.5,,64.09
2019-09-30,58.25,61.25,,62.58
2019-10-01,57.75,60.75,,63.31
2019-10-02,58.5,61.5,,66.08
2019-10-03,58.0,61.0,,67.91
2019-10-04,58.25,61.25,,65.71
2019-10-07,58.25,61.25,,66.97
2019-10-08,57.5,61.5,,64.68
2019-10-09,59.75,61.75,,67.34
2019-10-10,61.0,63.0,,68.16
2019-10-11,61.5,63.5,,68.23
2019-10-15,61.5,63.5,,68.45
2019-10-16,62.5,64.5,,68.65
2019-10-17,64.5,67.5,,69.31
2019-10-18,62.25,65.25,,73.83
2019-10-21,63.25,66.25,,73.83
2019-10-22,64.25,67.25,,75.17
2019-10-23,66.75,69.75,,79.59
2019-10-24,66.75,69.75,,77.38
2019-10-25,72.75,75.75,,79.62
2019-10-28,71.0,74.0,,81.08
2019-10-29,64.0,67.0,,81.53
2019-10-30,64.0,67.0,,75.7
2019-10-31,66.0,69.0,,78.54
2019-11-01,64.5,67.5,,79.97
2019-11-04,62.5,65.5,,80.0
2019-11-05,61.5,64.5,,79.03
2019-11-06,62.0,65.0,,78.79
2019-11-07,61.0,64.0,,78.49
2019-11-08,62.25,65.25,,78.22
2019-11-11,61.5,64.5,,78.2
2019-11-12,62.5,65.5,,77.12
2019-11-13,63.75,66.75,,78.11
2019-11-14,63.75,66.75,,75.97
2019-11-15,63.75,66.75,,76.77
2019-11-19,63.5,66.5,,75.67
2019-11-20,63.75,66.75,,75.84
2019-11-21,63.75,66.75,,75.34
2019-11-22,65.5,68.5,,75.02
2019-11-25,65.0,68.0,,75.02
2019-11-26,65.25,68.25,,74.82
2019-11-27,66.25,69.25,,72.27
2019-11-28,66.75,69.75,,72.84
2019-11-29,66.25,69.25,,73.49
2019-12-02,64.25,68.25,,74.33
2019-12-03,64.5,68.5,,75.01
2019-12-04,65.0,69.0,,74.64
2019-12-05,66.0,70.0,,76.39
2019-12-06,68.0,71.0,,79.13
2019-12-09,66.0,70.0,,78.88
2019-12-10,65.5,69.5,,76.6
2019-12-11,64.5,68.5,,74.19
2019-12-12,62.5,66.5,,75.96
2019-12-13,61.75,66.75,,73.18
2019-12-16,68.5,72.5,,74.07
2019-12-17,69.0,74.0,,76.03
2019-12-18,72.0,76.0,,74.18
2019-12-19,72.75,75.75,,72.87
2019-12-20,70.0,75.0,,72.63
2019-12-23,71.75,76.75,,72.82
2019-12-26,75.0,80.0,,73.43
2019-12-27,73.5,78.5,,72.94
2019-12-30,73.5,78.5,,73.55
2020-01-02,72.0,77.0,,74.41
2020-01-03,72.0,77.0,,75.06
2020-01-06,72.25,77.25,,78.0
2020-01-07,71.25,76.25,,77.87
2020-01-08,71.5,76.5,,77.54
2020-01-09,71.5,76.5,,78.27
2020-01-10,71.5,76.5,,77.86
2020-01-13,71.5,76.5,,79.61
2020-01-14,73.5,77.5,,80.9
2020-01-15,74.0,78.0,,81.09
2020-01-16,73.75,77.75,,80.84
2020-01-17,73.75,77.75,,81.81
2020-01-20,74.0,78.0,,80.44
2020-01-21,73.5,77.5,,81.05
2020-01-22,73.75,77.75,,81.66
2020-01-23,73.75,77.75,,81.64
2020-01-24,74.5,78.5,,84.0
2020-01-27,74.0,78.0,,83.29
2020-01-28,74.25,78.25,,83.54
2020-01-29,74.25,78.25,,84.63
2020-01-30,74.0,78.0,,84.11
2020-01-31,74.0,78.0,,84.88
2020-02-03,74.0,78.0,,85.41
2020-02-04,74.0,78.0,,84.45
2020-02-05,74.0,78.0,,84.82
2020-02-06,73.5,77.5,,84.83
2020-02-07,73.5,77.5,,84.24
2020-02-10,73.0,77.0,,84.62
2020-02-11,73.5,77.5,,84.03
2020-02-12,74.25,78.25,,83.74
2020-02-13,74.9,78.9,,82.47
2020-02-14,73.9,77.9,,83.45
2020-02-17,74.0,78.0,,83.23
2020-02-18,74.7,78.7,,82.92
2020-02-19,74.9,78.9,,81.5
2020-02-20,74.8,78.8,,81.74
2020-02-21,74.8,78.8,,81.36
2020-02-26,74.7,78.7,,80.57
2020-02-27,74.5,78.5,,80.68
2020-02-28,74.5,78.5,,80.56
2020-03-02,74.5,78.5,,82.03
2020-03-03,74.5,78.5,,82.48
2020-03-04,74.5,78.5,,82.01
2020-03-05,74.5,78.5,,81.55
2020-03-06,74.5,78.5,,81.95
2020-03-09,75.5,79.5,,83.22
2020-03-10,75.75,79.75,,86.49
2020-03-11,76.0,80.0,,84.85
2020-03-12,79.0,83.0,,87.1
2020-03-13,79.75,83.75,,89.04
2020-03-16,81.0,85.0,,89.15
2020-03-17,82.5,86.5,,89.31
2020-03-18,84.25,89.25,,88.19
2020-03-19,81.5,85.5,,89.53
2020-03-20,80.5,85.5,91.4,91.6
2020-03-21,,,91.4,91.6
2020-03-22,,,91.4,91.6
2020-03-23,,,91.4,91.6
2020-03-24,,,91.4,91.6
2020-03-25,79.5,84.5,86.79,87.99
2020-03-26,79.5,84.5,83.2,84.36
2020-03-27,78.5,83.5,85.42,86.49
2020-03-28,,,85.42,86.49
2020-03-29,,,85.42,86.49
2020-03-30,78.5,83.5,85.96,86.92
2020-03-31,,,85.96,86.92
2020-04-01,79.5,83.5,87.88,87.92
2020-04-02,78.5,83.5,87.78,88.81
2020-04-03,78.5,83.5,88.42,89.09
2020-04-04,,,88.42,89.09
2020-04-05,,,88.42,89.09
2020-04-06,80.0,85.0,89.57,90.78
2020-04-07,80.0,85.0,90.44,90.44
2020-04-08,80.0,85.0,94.27,94.69
2020-04-09,,,94.27,94.69
2020-04-10,,,94.27,94.69
2020-04-11,,,94.27,94.69
2020-04-12,,,94.27,94.69
2020-04-13,84.25,89.25,101.09,102.21
2020-04-14,85.0,90.0,106.26,107.42
2020-04-15,90.0,96.0,108.32,108.79
2020-04-16,95.0,100.0,103.37,102.1
2020-04-17,96.0,105.0,99.84,102.64
2020-04-18,,,99.84,102.64
2020-04-19,,,99.84,102.64
2020-04-20,96.0,105.0,104.23,105.27
2020-04-21,98.0,107.0,108.43,109.56
2020-04-22,100.0,110.0,109.18,111.11
2020-04-23,110.0,120.0,110.05,111.57
2020-04-24,107.0,117.0,108.35,112.02
2020-04-25,,,108.35,112.02
2020-04-26,,,108.35,112.02
2020-04-27,108.0,118.0,112.92,115.09
2020-04-28,110.0,120.0,116.95,119.64
2020-04-29,111.0,121.0,108.87,109.76
2020-04-30,108.0,118.0,112.31,114.65
2020-05-01,,,112.31,114.65
2020-05-02,,,112.31,114.65
2020-05-03,,,112.31,114.65
2020-05-04,110.0,120.0,110.19,112.56
2020-05-05,110.0,120.0,117.08,119.91
2020-05-06,112.0,122.0,115.88,118.43
2020-05-07,112.0,122.0,115.77,117.81
2020-05-08,112.0,122.0,112.98,115.35
2020-05-09,,,112.98,115.35
2020-05-10,,,112.98,115.35
2020-05-11,114.5,124.5,115.98,118.53
2020-05-12,117.0,127.0,119.31,121.96
2020-05-13,123.0,133.0,122.77,125.76
2020-05-14,128.0,138.0,119.36,122.83
2020-05-15,128.0,138.0,117.95,121.32
2020-05-16,,,117.95,121.32
2020-05-17,,,117.95,121.32
2020-05-18,118.0,128.0,115.54,118.78
2020-05-19,114.0,124.0,114.22,118.38
2020-05-20,114.0,124.0,114.84,119.51
2020-05-21,115.0,125.0,114.37,117.42
2020-05-22,116.0,126.0,109.53,113.92
2020-05-23,,,109.53,113.92
2020-05-24,,,109.53,113.92
2020-05-25,,,109.53,113.92
2020-05-26,119.0,129.0,106.32,110.64
2020-05-27,117.0,127.0,105.56,109.84
2020-05-28,114.0,124.0,109.41,112.69
2020-05-29,115.0,125.0,107.71,113.42
2020-05-30,,,107.71,113.42
2020-05-31,,,107.71,113.42
2020-06-01,118.0,128.0,108.77,114.08
2020-06-02,114.0,124.0,106.39,114.05
2020-06-03,113.0,123.0,107.91,114.71
2020-06-04,113.0,123.0,108.27,114.41
2020-06-05,115.0,125.0,109.86,115.34
2020-06-06,,,109.86,115.34
2020-06-07,,,109.86,115.34
2020-06-08,115.0,125.0,110.0,116.37
2020-06-09,114.0,124.0,108.73,116.08
2020-06-10,114.0,124.0,108.07,114.4
2020-06-11,113.0,123.0,107.49,112.27
2020-06-12,116.0,126.0,106.59,109.27
2020-06-13,,,106.59,109.27
2020-06-14,,,106.59,109.27
2020-06-15,,,106.59,109.27
2020-06-16,115.0,125.0,105.31,109.12
2020-06-17,114.0,124.0,104.96,107.68
2020-06-18,117.0,127.0,107.1,109.81
2020-06-19,118.0,128.0,109.53,110.0
2020-06-20,,,109.53,110.0
2020-06-21,,,109.53,110.0
2020-06-22,117.0,127.0,108.12,105.49
2020-06-23,117.0,127.0,107.67,108.58
2020-06-24,118.0,128.0,107.3,108.03
2020-06-25,118.0,128.0,104.21,106.1
2020-06-26,119.0,129.0,102.47,105.7
2020-06-27,,,102.47,105.7
2020-06-28,,,102.47,105.7
2020-06-29,119.0,129.0,100.39,104.07
2020-06-30,116.0,126.0,100.53,104.14
2020-07-01,118.0,128.0,105.5,108.1
2020-07-02,119.0,129.0,107.24,109.73
2020-07-03,117.0,127.0,105.79,108.55
2020-07-04,,,105.79,108.55
2020-07-05,,,105.79,108.55
2020-07-06,117.0,127.0,106.7,108.11
2020-07-07,117.0,127.0,108.58,109.48
2020-07-08,117.0,127.0,108.98,109.12
2020-07-09,,,108.98,109.12
2020-07-10,117.0,127.0,108.98,109.12
2020-07-11,,,108.98,109.12
2020-07-12,,,108.98,109.12
2020-07-13,117.0,127.0,109.73,111.73
2020-07-14,117.0,127.0,110.97,113.06
2020-07-15,117.0,127.0,112.02,113.37
2020-07-16,120.0,130.0,112.0,113.62
2020-07-17,125.0,130.0,115.39,117.86
2020-07-18,,,115.39,117.86
2020-07-19,,,115.39,117.86
2020-07-20,125.0,130.0,117.57,119.2
2020-07-21,127.0,132.0,116.07,118.89
2020-07-22,128.0,133.0,114.45,116.91
2020-07-23,131.0,136.0,111.78,114.39
2020-07-24,134.0,139.0,114.57,117.48
2020-07-25,,,114.57,117.48
2020-07-26,,,114.57,117.48
2020-07-27,131.0,136.0,115.67,117.98
2020-07-28,130.0,135.0,115.89,118.48
2020-07-29,130.0,135.0,116.72,118.26
2020-07-30,131.0,136.0,119.54,121.41
2020-07-31,131.0,136.0,122.21,124.1
2020-08-01,,,122.21,124.1
2020-08-02,,,122.21,124.1
2020-08-03,131.0,136.0,122.0,122.0
2020-08-04,123.0,128.0,116.28,119.18
2020-08-05,124.0,129.0,117.17,119.46
2020-08-06,127.0,132.0,121.68,123.53
2020-08-07,127.0,132.0,124.65,126.56
2020-08-08,,,124.65,126.56
2020-08-09,,,124.65,126.56
2020-08-10,126.0,131.0,125.84,128.35
2020-08-11,126.0,131.0,124.53,127.77
2020-08-12,127.0,132.0,125.73,130.05
2020-08-13,128.0,133.0,125.3,130.22
2020-08-14,127.0,132.0,124.22,126.8
2020-08-15,,,124.22,126.8
2020-08-16,,,124.22,126.8
2020-08-17,127.0,132.0,124.22,126.8
2020-08-18,127.0,132.0,125.69,129.06
2020-08-19,129.0,134.0,127.61,131.4
2020-08-20,131.0,136.0,129.42,132.94
2020-08-21,134.0,138.0,129.52,135.0
2020-08-22,,,129.52,135.0
2020-08-23,,,129.52,135.0
2020-08-24,133.0,137.0,130.33,132.95
2020-08-25,133.0,137.0,127.69,130.54
2020-08-26,133.0,137.0,125.16,128.42
2020-08-27,134.0,138.0,122.29,125.57
2020-08-28,132.0,136.0,121.73,125.84
2020-08-29,,,121.73,125.84
2020-08-30,,,121.73,125.84
2020-08-31,131.0,135.0,121.57,125.79
2020-09-01,129.0,133.0,117.64,130.78
2020-09-02,129.0,133.0,119.72,129.51
2020-09-03,130.0,134.0,119.51,123.81
2020-09-04,128.0,132.0,120.0,128.49
2020-09-05,,,120.0,128.49
2020-09-06,,,120.0,128.49
2020-09-07,127.0,131.0,117.84,125.88
2020-09-08,127.0,131.0,116.41,119.32
2020-09-09,127.0,131.0,119.67,120.22
2020-09-10,127.0,131.0,123.41,120.91
2020-09-11,127.0,131.0,125.17,126.36
2020-09-12,,,125.17,126.36
2020-09-13,,,125.17,126.36
2020-09-14,128.0,132.0,123.21,130.3
2020-09-15,127.0,131.0,122.06,128.29
2020-09-16,135.0,145.0,127.61,131.9
2020-09-17,135.0,141.0,126.33,132.4
2020-09-18,134.0,140.0,129.72,137.3
2020-09-19,,,129.72,137.3
2020-09-20,,,129.72,137.3
2020-09-21,135.0,141.0,130.98,139.84
2020-09-22,138.0,144.0,134.39,147.52
2020-09-23,139.0,145.0,134.69,148.65
2020-09-24,141.0,147.0,130.87,140.98
2020-09-25,139.0,145.0,135.29,143.54
2020-09-26,,,135.29,143.54
2020-09-27,,,135.29,143.54
2020-09-28,139.0,145.0,137.31,143.37
2020-09-29,140.0,146.0,138.8,148.5
2020-09-30,140.0,146.0,138.79,145.65
2020-10-01,141.0,147.0,139.04,145.89
2020-10-02,144.0,150.0,138.15,145.75
2020-10-03,,,138.15,145.75
2020-10-04,,,138.15,145.75
2020-10-05,144.0,150.0,140.79,149.55
2020-10-06,146.0,152.0,140.16,152.51
2020-10-07,149.0,155.0,138.97,150.39
2020-10-08,152.0,158.0,140.94,153.28
2020-10-09,161.0,167.0,143.42,154.95
2020-10-10,,,143.42,154.95
2020-10-11,,,143.42,154.95
2020-10-12,,,143.42,154.95
2020-10-13,160.0,166.0,144.95,156.27
2020-10-14,161.0,167.0,150.28,163.77
2020-10-15,165.0,171.0,154.97,168.6
2020-10-16,172.0,178.0,152.07,165.31
2020-10-17,,,152.07,165.31
2020-10-18,,,152.07,165.31
2020-10-19,175.0,181.0,153.4,165.01
2020-10-20,174.0,180.0,160.92,171.85
2020-10-21,177.0,183.0,162.66,174.8
2020-10-22,184.0,190.0,163.09,181.06
2020-10-23,189.0,195.0,155.17,168.83
2020-10-24,,,155.17,168.83
2020-10-25,,,155.17,168.83
2020-10-26,184.0,190.0,157.21,165.11
2020-10-27,175.0,181.0,152.98,162.6
